starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 08 12:00:30 2017	1486555230	0	1005	1005	1005
Wed Feb 08 12:00:29 2017	1486555229	0	1005	1005	1005
Wed Feb 08 12:00:32 2017	1486555232	0	1005	1005	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1005	1005	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1005	1005	1005
Wed Feb 08 12:00:32 2017	1486555232	0	1005	1005	1005
Wed Feb 08 12:00:32 2017	1486555232	0	1005	1005	1005
Wed Feb 08 12:00:31 2017	1486555231	0	1005	1005	1005
Wed Feb 08 12:00:32 2017	1486555232	0	1005	1005	1005
Wed Feb 08 12:00:34 2017	1486555234	0	1005	1005	1005
Wed Feb 08 12:00:36 2017	1486555236	0	1005	1005	1004
Wed Feb 08 12:00:33 2017	1486555233	0	1005	1005	1005
Wed Feb 08 12:00:32 2017	1486555232	0	1005	1005	1005
Wed Feb 08 12:00:35 2017	1486555235	1	1005	1005	1004
Wed Feb 08 12:00:32 2017	1486555232	0	1005	1005	1005
Wed Feb 08 12:00:32 2017	1486555232	0	1005	1005	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1005	1005	1005
Wed Feb 08 12:00:36 2017	1486555236	0	1005	1005	1005
Wed Feb 08 12:00:31 2017	1486555231	0	1005	1005	1005
Wed Feb 08 12:00:29 2017	1486555229	0	1005	1005	1005
Wed Feb 08 12:00:29 2017	1486555229	0	1005	1005	1005
Wed Feb 08 12:00:30 2017	1486555230	0	1005	1005	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1005	1005	1005
Wed Feb 08 12:00:28 2017	1486555228	0	1005	1005	1005
Wed Feb 08 12:00:28 2017	1486555228	0	1005	1005	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1005	1005	1005
Wed Feb 08 12:00:29 2017	1486555229	0	1005	1005	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1005	1005	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1005	1005	1005
Wed Feb 08 12:00:32 2017	1486555232	0	1005	1005	1005
Wed Feb 08 12:00:35 2017	1486555235	0	1005	1005	1005
Wed Feb 08 12:00:35 2017	1486555235	0	1005	1005	1005
Wed Feb 08 12:00:34 2017	1486555234	0	1005	1005	1005
Wed Feb 08 12:00:31 2017	1486555231	0	1005	1005	1005
Wed Feb 08 12:00:31 2017	1486555231	0	1005	1005	1005
Wed Feb 08 12:00:30 2017	1486555230	0	1005	1005	1005
Wed Feb 08 12:00:34 2017	1486555234	0	1005	1005	1005
Wed Feb 08 12:00:31 2017	1486555231	0	1005	1005	1005
Wed Feb 08 12:00:32 2017	1486555232	0	1005	1005	1005
Wed Feb 08 12:00:32 2017	1486555232	0	1005	1005	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1005	1006	1005
Wed Feb 08 12:00:31 2017	1486555231	0	1005	1006	1005
Wed Feb 08 12:00:32 2017	1486555232	0	1005	1006	1005
Wed Feb 08 12:00:30 2017	1486555230	0	1005	1006	1005
Wed Feb 08 12:00:31 2017	1486555231	0	1006	1006	1005
Wed Feb 08 12:00:36 2017	1486555236	2	1004	1006	1003
Wed Feb 08 12:00:31 2017	1486555231	0	1006	1006	1005
Wed Feb 08 12:00:35 2017	1486555235	0	1005	1006	1005
Wed Feb 08 12:00:35 2017	1486555235	0	1005	1006	1005
Wed Feb 08 12:00:31 2017	1486555231	0	1006	1006	1005
Wed Feb 08 12:00:32 2017	1486555232	0	1006	1006	1005
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1005	1006	1005
Wed Feb 08 12:00:34 2017	1486555234	0	1006	1006	1005
Wed Feb 08 12:00:26 2017	1486555226	0	1006	1006	1005
Wed Feb 08 12:00:30 2017	1486555230	0	1005	1006	1005
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1005
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1006	1006	1005
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1006
Wed Feb 08 12:00:35 2017	1486555235	0	1005	1006	1005
Wed Feb 08 12:00:31 2017	1486555231	0	1005	1006	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1005	1006	1005
Wed Feb 08 12:00:31 2017	1486555231	0	1006	1006	1006
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1004
Wed Feb 08 12:00:34 2017	1486555234	0	1006	1006	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1006	1006	1006
Wed Feb 08 12:00:30 2017	1486555230	0	1006	1006	1005
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1005	1006	1005
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1006
Wed Feb 08 12:00:32 2017	1486555232	0	1006	1006	1005
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1006
Wed Feb 08 12:00:32 2017	1486555232	0	1005	1006	1005
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:32 2017	1486555232	0	1006	1006	1006
Wed Feb 08 12:00:32 2017	1486555232	0	1006	1006	1006
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1005
Wed Feb 08 12:00:32 2017	1486555232	0	1006	1006	1006
Wed Feb 08 12:00:33 2017	1486555233	0	1006	1006	1006
Wed Feb 08 12:00:30 2017	1486555230	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1006	1006	1006
Wed Feb 08 12:00:30 2017	1486555230	0	1006	1006	1005
Wed Feb 08 12:00:30 2017	1486555230	0	1006	1006	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1006	1006	1006
Wed Feb 08 12:00:27 2017	1486555227	0	1006	1006	1006
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1005
Wed Feb 08 12:00:31 2017	1486555231	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:33 2017	1486555233	0	1006	1006	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1006	1006	1006
Wed Feb 08 12:00:31 2017	1486555231	0	1006	1006	1006
Wed Feb 08 12:00:33 2017	1486555233	0	1006	1006	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:27 2017	1486555227	0	1006	1006	1006
Wed Feb 08 12:00:31 2017	1486555231	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	2	1004	1006	1004
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1006	1006	1006
Wed Feb 08 12:00:33 2017	1486555233	0	1006	1006	1006
Wed Feb 08 12:00:32 2017	1486555232	0	1006	1006	1006
Wed Feb 08 12:00:33 2017	1486555233	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	2	1004	1006	1004
Wed Feb 08 12:00:31 2017	1486555231	0	1006	1006	1006
Wed Feb 08 12:00:35 2017	1486555235	0	1006	1006	1006
Wed Feb 08 12:00:33 2017	1486555233	0	1006	1006	1006
Wed Feb 08 12:00:33 2017	1486555233	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	2	1004	1006	1004
Wed Feb 08 12:00:36 2017	1486555236	2	1004	1006	1004
Wed Feb 08 12:00:36 2017	1486555236	2	1004	1006	1004
Wed Feb 08 12:00:33 2017	1486555233	0	1006	1006	1006
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:29 2017	1486555229	1	1005	1006	1005
Wed Feb 08 12:00:36 2017	1486555236	2	1005	1006	1004
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1006
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1006	1006	1006
Wed Feb 08 12:00:30 2017	1486555230	0	1006	1006	1006
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:31 2017	1486555231	1	1006	1006	1005
Wed Feb 08 12:00:31 2017	1486555231	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	2	1005	1006	1005
Wed Feb 08 12:00:34 2017	1486555234	0	1006	1006	1006
Wed Feb 08 12:00:27 2017	1486555227	0	1006	1006	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1006	1006	1004
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1006
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	2	1005	1006	1005
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1006
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	2	1005	1006	1005
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:31 2017	1486555231	1	1006	1006	1006
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1006	1006
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:30 2017	1486555230	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	2	1005	1006	1005
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1006	1006	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	2	1005	1006	1005
Wed Feb 08 12:00:34 2017	1486555234	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1006	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1007	1006
Wed Feb 08 12:00:27 2017	1486555227	0	1006	1007	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1007	1007	1006
Wed Feb 08 12:00:32 2017	1486555232	2	1005	1007	1005
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1007	1006
Wed Feb 08 12:00:29 2017	1486555229	0	1006	1007	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1006
Wed Feb 08 12:00:30 2017	1486555230	0	1006	1007	1006
Wed Feb 08 12:00:27 2017	1486555227	0	1007	1007	1005
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:31 2017	1486555231	0	1007	1007	1005
Wed Feb 08 12:00:36 2017	1486555236	0	1006	1007	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:33 2017	1486555233	0	1007	1007	1007
Wed Feb 08 12:00:35 2017	1486555235	0	1007	1007	1006
Wed Feb 08 12:00:33 2017	1486555233	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1006
Wed Feb 08 12:00:30 2017	1486555230	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:27 2017	1486555227	0	1007	1007	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:26 2017	1486555226	0	1007	1007	1007
Wed Feb 08 12:00:35 2017	1486555235	0	1007	1007	1007
Wed Feb 08 12:00:35 2017	1486555235	0	1007	1007	1006
Wed Feb 08 12:00:28 2017	1486555228	0	1006	1007	1006
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1006
Wed Feb 08 12:00:27 2017	1486555227	0	1007	1007	1006
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1006
Wed Feb 08 12:00:31 2017	1486555231	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:28 2017	1486555228	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:33 2017	1486555233	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1006
Wed Feb 08 12:00:29 2017	1486555229	1	1006	1007	1006
Wed Feb 08 12:00:27 2017	1486555227	0	1007	1007	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:32 2017	1486555232	0	1007	1007	1007
Wed Feb 08 12:00:32 2017	1486555232	0	1007	1007	1007
Wed Feb 08 12:00:33 2017	1486555233	0	1007	1007	1007
Wed Feb 08 12:00:35 2017	1486555235	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:32 2017	1486555232	0	1007	1007	1007
Wed Feb 08 12:00:32 2017	1486555232	0	1007	1007	1007
Wed Feb 08 12:00:31 2017	1486555231	0	1007	1007	1006
Wed Feb 08 12:00:32 2017	1486555232	0	1007	1007	1007
Wed Feb 08 12:00:32 2017	1486555232	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1006
Wed Feb 08 12:00:32 2017	1486555232	0	1007	1007	1007
Wed Feb 08 12:00:32 2017	1486555232	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:28 2017	1486555228	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	2	1006	1007	1006
Wed Feb 08 12:00:34 2017	1486555234	2	1005	1007	1005
Wed Feb 08 12:00:33 2017	1486555233	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:27 2017	1486555227	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	1	1006	1007	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	1	1006	1007	1006
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:31 2017	1486555231	0	1007	1007	1006
Wed Feb 08 12:00:27 2017	1486555227	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	1	1006	1007	1006
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:28 2017	1486555228	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:28 2017	1486555228	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1006
Wed Feb 08 12:00:34 2017	1486555234	2	1005	1007	1005
Wed Feb 08 12:00:28 2017	1486555228	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:33 2017	1486555233	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:35 2017	1486555235	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	1	1006	1007	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1006
Wed Feb 08 12:00:35 2017	1486555235	0	1007	1007	1006
Wed Feb 08 12:00:35 2017	1486555235	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:30 2017	1486555230	0	1007	1007	1007
Wed Feb 08 12:00:31 2017	1486555231	0	1007	1007	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	1	1006	1007	1006
Wed Feb 08 12:00:35 2017	1486555235	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1006
Wed Feb 08 12:00:35 2017	1486555235	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	1	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:28 2017	1486555228	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	1	1006	1007	1006
Wed Feb 08 12:00:36 2017	1486555236	1	1006	1007	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1006
Wed Feb 08 12:00:27 2017	1486555227	0	1007	1007	1007
Wed Feb 08 12:00:27 2017	1486555227	0	1007	1007	1007
Wed Feb 08 12:00:27 2017	1486555227	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	1	1006	1007	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:27 2017	1486555227	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	1	1006	1007	1006
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:33 2017	1486555233	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:32 2017	1486555232	0	1007	1007	1007
Wed Feb 08 12:00:28 2017	1486555228	0	1007	1007	1007
Wed Feb 08 12:00:27 2017	1486555227	0	1007	1007	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1006
Wed Feb 08 12:00:27 2017	1486555227	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1007	1007
Wed Feb 08 12:00:36 2017	1486555236	1	1006	1007	1006
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1007	1007
Wed Feb 08 12:00:28 2017	1486555228	0	1007	1008	1007
Wed Feb 08 12:00:35 2017	1486555235	1	1007	1008	1007
Wed Feb 08 12:00:28 2017	1486555228	0	1007	1008	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1008	1007
Wed Feb 08 12:00:27 2017	1486555227	0	1007	1008	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1007	1008	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1007
Wed Feb 08 12:00:28 2017	1486555228	0	1007	1008	1007
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1008
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1008	1008	1006
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1007
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1007
Wed Feb 08 12:00:36 2017	1486555236	1	1007	1008	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1008
Wed Feb 08 12:00:28 2017	1486555228	0	1008	1008	1008
Wed Feb 08 12:00:34 2017	1486555234	2	1005	1008	1005
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1008	1007
Wed Feb 08 12:00:28 2017	1486555228	0	1007	1008	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1008	1008	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1008	1008	1007
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1008	1008	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1008
Wed Feb 08 12:00:36 2017	1486555236	1	1007	1008	1007
Wed Feb 08 12:00:32 2017	1486555232	1	1007	1008	1007
Wed Feb 08 12:00:34 2017	1486555234	0	1008	1008	1008
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1008
Wed Feb 08 12:00:33 2017	1486555233	0	1008	1008	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1007	1008	1007
Wed Feb 08 12:00:29 2017	1486555229	0	1008	1008	1008
Wed Feb 08 12:00:29 2017	1486555229	0	1008	1008	1006
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1008
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1008
Wed Feb 08 12:00:34 2017	1486555234	0	1008	1008	1008
Wed Feb 08 12:00:28 2017	1486555228	0	1008	1008	1007
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1008
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1008
Wed Feb 08 12:00:34 2017	1486555234	0	1008	1008	1008
Wed Feb 08 12:00:33 2017	1486555233	4	1004	1008	1004
Wed Feb 08 12:00:34 2017	1486555234	0	1007	1008	1007
Wed Feb 08 12:00:33 2017	1486555233	4	1004	1008	1004
Wed Feb 08 12:00:32 2017	1486555232	0	1008	1008	1008
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1007
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1008
Wed Feb 08 12:00:29 2017	1486555229	0	1008	1008	1006
Wed Feb 08 12:00:34 2017	1486555234	0	1008	1008	1008
Wed Feb 08 12:00:28 2017	1486555228	0	1008	1008	1008
Wed Feb 08 12:00:33 2017	1486555233	4	1004	1008	1004
Wed Feb 08 12:00:29 2017	1486555229	0	1008	1008	1008
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1008
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1008
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1008
Wed Feb 08 12:00:32 2017	1486555232	0	1008	1008	1008
Wed Feb 08 12:00:34 2017	1486555234	0	1008	1008	1008
Wed Feb 08 12:00:28 2017	1486555228	0	1008	1008	1008
Wed Feb 08 12:00:29 2017	1486555229	0	1008	1008	1008
Wed Feb 08 12:00:28 2017	1486555228	0	1008	1008	1008
Wed Feb 08 12:00:28 2017	1486555228	0	1008	1008	1008
Wed Feb 08 12:00:28 2017	1486555228	0	1008	1008	1008
Wed Feb 08 12:00:33 2017	1486555233	4	1004	1008	1004
Wed Feb 08 12:00:34 2017	1486555234	0	1008	1008	1008
Wed Feb 08 12:00:35 2017	1486555235	0	1008	1008	1008
Wed Feb 08 12:00:29 2017	1486555229	0	1008	1008	1008
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1008
Wed Feb 08 12:00:35 2017	1486555235	0	1008	1008	1008
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1008
Wed Feb 08 12:00:31 2017	1486555231	0	1008	1008	1008
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1007
Wed Feb 08 12:00:34 2017	1486555234	1	1007	1008	1007
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1008
Wed Feb 08 12:00:32 2017	1486555232	0	1008	1008	1008
Wed Feb 08 12:00:33 2017	1486555233	0	1008	1008	1008
Wed Feb 08 12:00:34 2017	1486555234	0	1008	1008	1008
Wed Feb 08 12:00:30 2017	1486555230	0	1008	1008	1008
Wed Feb 08 12:00:32 2017	1486555232	0	1008	1008	1008
Wed Feb 08 12:00:32 2017	1486555232	0	1008	1008	1008
Wed Feb 08 12:00:32 2017	1486555232	0	1008	1008	1008
Wed Feb 08 12:00:34 2017	1486555234	0	1008	1008	1008
Wed Feb 08 12:00:33 2017	1486555233	4	1004	1008	1004
Wed Feb 08 12:00:32 2017	1486555232	1	1007	1008	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1008
Wed Feb 08 12:00:35 2017	1486555235	0	1008	1008	1008
Wed Feb 08 12:00:30 2017	1486555230	0	1008	1008	1008
Wed Feb 08 12:00:28 2017	1486555228	0	1007	1008	1007
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1008
Wed Feb 08 12:00:34 2017	1486555234	0	1008	1008	1008
Wed Feb 08 12:00:35 2017	1486555235	0	1008	1008	1008
Wed Feb 08 12:00:36 2017	1486555236	0	1008	1008	1008
Wed Feb 08 12:00:28 2017	1486555228	0	1008	1008	1008
Wed Feb 08 12:00:27 2017	1486555227	0	1008	1008	1007
